Date,Open,High,Low,Close,,
17-Feb-12,18331.2,18423.06,18234.56,18289.35,0.007428552,0.01
21-Feb-12,18303.73,18470.86,18293.8,18428.61,0.007585425,0.01
22-Feb-12,18490.87,18523.78,18095.81,18145.25,-0.01549553,-0.02
23-Feb-12,18127.35,18249.53,18005.28,18078.5,-0.003685432,0
24-Feb-12,18079.01,18198.15,17848.93,17923.57,-0.00860678,-0.01
27-Feb-12,17975.19,17975.19,17381.64,17445.75,-0.02702054,-0.03
28-Feb-12,17545.11,17776.82,17530.44,17731.12,0.016225222,0.02
29-Feb-12,17919.93,18001.35,17677.97,17752.68,0.001215203,0
01-Mar-12,17714.62,17717.53,17463.27,17583.97,-0.009548799,-0.01
02-Mar-12,17661.39,17731.88,17504.38,17636.8,0.002999937,0
03-Mar-12,17648.47,17676.83,17617.88,17636.99,1.07729E-05,0
05-Mar-12,17598.42,17598.42,17312.3,17362.87,-0.015664383,-0.02
06-Mar-12,17336.64,17691.96,17128.28,17173.29,-0.010978748,-0.01
07-Mar-12,17127.18,17239.35,17008.77,17145.52,-0.001618355,0
09-Mar-12,17325.82,17531.62,17325.82,17503.24,0.020649092,0.02
12-Mar-12,17772.1,17772.1,17494.65,17587.67,0.004812082,0
13-Mar-12,17680.23,17842.92,17680.23,17813.62,0.012765245,0.01
14-Mar-12,18003.15,18040.69,17837.22,17919.3,0.005915011,0.01
15-Mar-12,17916.85,17918.25,17622.13,17675.85,-0.013679043,-0.01
16-Mar-12,17656.81,17871,17426.58,17466.2,-0.011931716,-0.01
19-Mar-12,17531.47,17561.46,17226.43,17273.37,-0.011101576,-0.01
20-Mar-12,17308.89,17410.13,17211.73,17316.18,0.002475315,0
21-Mar-12,17301.16,17622.87,17275.88,17601.71,0.016354732,0.02
22-Mar-12,17586.06,17687.01,17136.5,17196.47,-0.023291926,-0.02
23-Mar-12,17257.72,17458.35,17179.33,17361.74,0.009564804,0.01
26-Mar-12,17377.59,17377.59,17021.85,17052.78,-0.017955694,-0.02
27-Mar-12,17209.13,17366.84,17061.16,17257.36,0.011925479,0.01
28-Mar-12,17234.48,17245.82,17040.12,17121.62,-0.007896727,-0.01
29-Mar-12,17039.85,17109.35,16920.61,17058.61,-0.003686931,0
30-Mar-12,17117.41,17439.51,17105.22,17404.2,0.020056495,0.02
02-Apr-12,17429.96,17529.98,17382.38,17478.15,0.004239973,0
03-Apr-12,17576.21,17664.1,17570.01,17597.42,0.006800771,0.01
04-Apr-12,17553.26,17553.26,17436.6,17486.02,-0.006350596,-0.01
09-Apr-12,17407.66,17407.66,17199.63,17222.14,-0.015205939,-0.02
10-Apr-12,17259.26,17274.69,17135.76,17243.84,0.001259213,0
11-Apr-12,17125.96,17319.15,17075.89,17199.4,-0.002580479,0
12-Apr-12,17276.87,17395.15,17276.87,17332.62,0.007715776,0.01
13-Apr-12,17232.56,17398.22,17027.3,17094.51,-0.013832916,-0.01
16-Apr-12,17047.87,17173.06,17010.16,17150.95,0.003296206,0
17-Apr-12,17200.97,17381.92,17103.36,17357.94,0.011996473,0.01
18-Apr-12,17447.26,17522.8,17371.93,17392.39,0.001982716,0
19-Apr-12,17432.89,17530.3,17361.71,17503.71,0.006380104,0.01
20-Apr-12,17459.72,17519.88,17231.34,17373.84,-0.007447232,-0.01
23-Apr-12,17347.76,17444.18,17056.77,17096.68,-0.016081334,-0.02
24-Apr-12,17154.75,17247.53,17046.72,17207.29,0.006448839,0.01
25-Apr-12,17225.54,17249.61,17019.24,17151.29,-0.003259742,0
26-Apr-12,17191.02,17193.25,17084.05,17130.67,-0.001202965,0
27-Apr-12,17145.39,17242.15,17022.09,17134.25,0.00020896,0
28-Apr-12,17134.19,17212.36,17125.88,17187.34,0.003093682,0
30-Apr-12,17195.51,17359.18,17195.51,17318.81,0.007620128,0.01
02-May-12,17370.93,17432.33,17265.48,17301.91,-0.000976294,0
03-May-12,17271.77,17271.77,17120.86,17151.19,-0.008749341,-0.01
04-May-12,17066.84,17121.37,16776.72,16831.08,-0.018840382,-0.02
07-May-12,16620.44,16944.13,16513.77,16912.71,0.004838233,0
08-May-12,16915.71,16918.31,16502.91,16546.18,-0.021910151,-0.02
09-May-12,16436.41,16615.74,16422.93,16479.58,-0.004033221,0
10-May-12,16515.62,16671.81,16377.02,16420.05,-0.00361889,0
11-May-12,16355.59,16447.24,16233.76,16292.98,-0.007768809,-0.01
14-May-12,16318.36,16390.33,16124.82,16215.84,-0.004745798,0
15-May-12,16146.9,16370.12,16123.04,16328.25,0.006908194,0.01
16-May-12,16132.68,16132.68,15974.6,16030.09,-0.018429155,-0.02
17-May-12,16119.08,16240.18,16007.92,16070.48,0.002516468,0
18-May-12,15868.07,16206.35,15809.71,16152.75,0.005106265,0.01
21-May-12,16187.66,16298.39,16149.61,16183.26,0.001887061,0
22-May-12,16344.34,16366.72,16000.84,16026.41,-0.009739388,-0.01
23-May-12,15995.14,16002.03,15847.03,15948.1,-0.004898287,0
24-May-12,16033.9,16252.37,15934.77,16222.3,0.017047139,0.02
25-May-12,16213.24,16273.48,16118.35,16217.82,-0.000276201,0
28-May-12,16289.82,16439.97,16273.49,16416.84,0.012197,0.01
29-May-12,16500.04,16544.38,16410.21,16438.58,0.001323374,0
30-May-12,16391.9,16428.74,16295.31,16312.15,-0.007720782,-0.01
31-May-12,16224.86,16277.48,16086.06,16218.53,-0.005755813,-0.01
01-Jun-12,16217.48,16226.19,15933.48,15965.16,-0.015745568,-0.02
04-Jun-12,15808.88,16012.84,15748.98,15988.4,0.001454611,0
05-Jun-12,16065.37,16138.29,15979.77,16020.64,0.002014432,0
06-Jun-12,16100.36,16494.5,16100.36,16454.3,0.02670895,0.03
07-Jun-12,16578.01,16680.59,16519.89,16649.05,0.011766317,0.01
08-Jun-12,16611.52,16767.77,16485.02,16718.87,0.004184864,0
11-Jun-12,16804.89,16893.81,16627.48,16668.01,-0.003046708,0
12-Jun-12,16570.51,16897.42,16553.47,16862.8,0.011618699,0.01
13-Jun-12,16865.72,16944.11,16792.87,16880.51,0.00104969,0
14-Jun-12,16857.23,16921.49,16658.98,16677.88,-0.012076411,-0.01
15-Jun-12,16701.28,16967.76,16701.28,16949.83,0.016174514,0.02
18-Jun-12,17039.54,17109.95,16636.09,16705.83,-0.014500044,-0.01
19-Jun-12,16681.89,16890,16681.89,16859.8,0.00917433,0.01
20-Jun-12,16903.96,16962.49,16840.1,16896.63,0.002182104,0
21-Jun-12,16855.6,17050.44,16799.63,17032.56,0.008012613,0.01
22-Jun-12,16882.74,17016.06,16807.8,16972.51,-0.00353183,0
25-Jun-12,17038.77,17131.15,16853.05,16882.16,-0.005337533,-0.01
26-Jun-12,16873.09,16946.66,16815.87,16906.58,0.001445452,0
27-Jun-12,16975.76,17029.27,16930.8,16967.76,0.003612178,0
28-Jun-12,16985.58,17033.85,16918.87,16990.76,0.001354594,0
29-Jun-12,17134.61,17448.48,17134.61,17429.98,0.025522045,0.03
02-Jul-12,17438.68,17486.57,17363.04,17398.98,-0.001780128,0
03-Jul-12,17457.95,17526.82,17351.5,17425.71,0.001535118,0
04-Jul-12,17473.26,17523.77,17372.45,17462.81,0.002126775,0
05-Jul-12,17478.16,17562.89,17423.45,17538.67,0.004334681,0
06-Jul-12,17546.04,17554.55,17425.47,17521.12,-0.001001147,0
09-Jul-12,17449.93,17485.79,17343.55,17391.98,-0.00739783,-0.01
10-Jul-12,17431.68,17631.19,17424.29,17618.35,0.012931792,0.01
11-Jul-12,17553.97,17582.99,17466.99,17489.14,-0.007360856,-0.01
12-Jul-12,17297.06,17329.46,17181.17,17232.55,-0.01478008,-0.01
13-Jul-12,17269.2,17342.88,17182.29,17213.7,-0.001094459,0
16-Jul-12,17241.98,17282.3,17079.63,17103.31,-0.006433566,-0.01
17-Jul-12,17176.93,17236.08,17074.63,17105.3,0.000116345,0
18-Jul-12,17113.37,17205.26,17038.59,17185.01,0.004649135,0
19-Jul-12,17288.34,17318.93,17244.76,17278.85,0.005445718,0.01
20-Jul-12,17275.2,17275.2,17129.69,17158.44,-0.006993029,-0.01
23-Jul-12,17047.73,17047.73,16849.28,16877.35,-0.016517695,-0.02
24-Jul-12,16907.74,16962.74,16839.7,16918.08,0.002410386,0
25-Jul-12,16899.01,16899.01,16736.6,16846.05,-0.004266665,0
26-Jul-12,16887.84,16899.77,16598.48,16639.82,-0.01231759,-0.01
27-Jul-12,16860.16,16975.03,16760.72,16839.19,0.01191029,0.01
30-Jul-12,16919.14,17163.95,16919.14,17143.68,0.017920685,0.02
31-Jul-12,17186.61,17253.67,17004.09,17236.18,0.00538107,0.01
01-Aug-12,17244.44,17291.99,17189.16,17257.38,0.001229215,0
02-Aug-12,17245.68,17246.01,17157.28,17224.36,-0.001915217,0
03-Aug-12,17164.48,17208.36,17026.97,17197.93,-0.001535633,0
06-Aug-12,17313.05,17451.53,17313.05,17412.96,0.012425729,0.01
07-Aug-12,17456.37,17641.55,17417.92,17601.78,0.010785277,0.01
08-Aug-12,17638.53,17726.64,17582.66,17600.56,-6.93136E-05,0
09-Aug-12,17612.08,17702.98,17516.99,17560.87,-0.002257588,0
10-Aug-12,17515.42,17590.61,17471.37,17557.74,-0.000178253,0
13-Aug-12,17551.69,17642.38,17522.1,17633.45,0.004302788,0
14-Aug-12,17631.64,17753.43,17572.34,17728.2,0.005358926,0.01
16-Aug-12,17752.22,17763.59,17640.62,17657.21,-0.004012394,0
17-Aug-12,17701.2,17801.39,17622.62,17691.08,0.001916359,0
21-Aug-12,17705.14,17898.35,17705.14,17885.26,0.010916352,0.01
22-Aug-12,17827.25,17912.08,17800.29,17846.86,-0.002149328,0
23-Aug-12,17856.29,17972.54,17792.87,17850.22,0.000188251,0
24-Aug-12,17790.25,17822.5,17725.42,17783.21,-0.003761079,0
27-Aug-12,17769.44,17820.07,17662.21,17678.81,-0.005888006,-0.01
28-Aug-12,17676.13,17712.35,17570.71,17631.71,-0.002667762,0
29-Aug-12,17651.14,17653.9,17471.13,17490.81,-0.008023385,-0.01
30-Aug-12,17433.5,17605.51,17367.55,17541.64,0.002901883,0
31-Aug-12,17557.62,17557.62,17337.61,17429.56,-0.006409868,-0.01
03-Sep-12,17465.6,17509.99,17349.57,17384.4,-0.002594363,0
04-Sep-12,17378.68,17452.7,17308.27,17440.87,0.00324305,0
05-Sep-12,17359.96,17411.67,17250.8,17313.34,-0.007339,-0.01
06-Sep-12,17320.73,17418.4,17294.74,17346.27,0.001900195,0
07-Sep-12,17575.79,17701.2,17575.79,17683.73,0.01926751,0.02
08-Sep-12,17701.07,17773.15,17694.83,17749.65,0.00372079,0
10-Sep-12,17780.93,17810.9,17728.12,17766.78,0.000964624,0
11-Sep-12,17711.8,17867.85,17677.38,17852.95,0.004838339,0
12-Sep-12,17916.13,18012.89,17884.96,18000.03,0.008204664,0.01
13-Sep-12,18023.95,18062.68,17976.28,18021.16,0.001173198,0
14-Sep-12,18284.75,18498.54,18284.75,18464.27,0.02429089,0.02
17-Sep-12,18619.9,18715.03,18480.54,18542.31,0.004217635,0
18-Sep-12,18514.72,18580.48,18469.51,18496.01,-0.002500115,0
20-Sep-12,18292.22,18443.92,18291.93,18349.25,-0.007966331,-0.01
21-Sep-12,18411.2,18866.87,18411.2,18752.83,0.021755973,0.02
24-Sep-12,18756.31,18811.13,18650.43,18673.34,-0.004247836,0
25-Sep-12,18708.01,18790.01,18636.16,18694.41,0.001127711,0
26-Sep-12,18644.54,18670.48,18573.18,18632.17,-0.003334892,0
27-Sep-12,18659.75,18735.95,18552.68,18579.5,-0.002830834,0
28-Sep-12,18704.98,18869.94,18698.51,18762.74,0.009814166,0.01
01-Oct-12,18784.64,18838.54,18745.28,18823.91,0.003254882,0
03-Oct-12,18841.49,18905.62,18816.57,18869.69,0.002429061,0
04-Oct-12,18939.75,19107.04,18939.75,19058.15,0.009937901,0.01
05-Oct-12,19115.89,19137.29,18757.34,18938.46,-0.006300057,-0.01
08-Oct-12,18969.19,18969.19,18684.4,18708.98,-0.012191153,-0.01
09-Oct-12,18796.25,18885.84,18722.05,18793.36,0.004499993,0
10-Oct-12,18699.19,18740.63,18614.37,18631.1,-0.008671389,-0.01
11-Oct-12,18627.37,18847.81,18581.49,18804.75,0.00927727,0.01
12-Oct-12,18727.1,18844.35,18638.34,18675.18,-0.006914128,-0.01
15-Oct-12,18690.99,18726.38,18596.65,18713.55,0.002052491,0
16-Oct-12,18784.75,18801.1,18549.28,18577.7,-0.007285924,-0.01
17-Oct-12,18667.72,18705.19,18535.37,18610.77,0.001778509,0
18-Oct-12,18653.6,18806.56,18576.41,18791.93,0.009687077,0.01
19-Oct-12,18768,18769.59,18611.76,18682.31,-0.005850436,-0.01
22-Oct-12,18655.93,18809.28,18600.88,18793.44,0.005930786,0.01
23-Oct-12,18803.62,18812.93,18689.38,18710.02,-0.004448664,0
25-Oct-12,18712.41,18789.92,18699.07,18758.63,0.002594704,0
26-Oct-12,18715.35,18729.53,18558.05,18625.34,-0.007130894,-0.01
29-Oct-12,18656,18743.41,18572.02,18635.82,0.000562516,0
30-Oct-12,18642.01,18718.28,18393.42,18430.85,-0.011059644,-0.01
31-Oct-12,18436.79,18521.62,18398.48,18505.38,0.00403561,0
01-Nov-12,18487.9,18589.13,18445.18,18561.7,0.003038817,0
02-Nov-12,18692.15,18793.75,18687.93,18755.45,0.010384059,0.01
05-Nov-12,18749.37,18794.63,18683.25,18762.87,0.00039554,0
06-Nov-12,18739.97,18829.07,18726.94,18817.38,0.002900994,0
07-Nov-12,18802.82,18973.43,18786.14,18902.41,0.004508516,0
08-Nov-12,18779.74,18865.21,18736.45,18846.26,-0.002974941,0
09-Nov-12,18832.75,18894.42,18656.41,18683.68,-0.00866407,-0.01
12-Nov-12,18691.02,18750.92,18607.66,18670.34,-0.000714247,0
13-Nov-12,18728.95,18732.71,18592.21,18618.87,-0.002760586,0
15-Nov-12,18590.07,18593.54,18408.69,18471.37,-0.007953617,-0.01
16-Nov-12,18491.49,18563.32,18266.76,18309.37,-0.008809015,-0.01
19-Nov-12,18349.53,18386.78,18256.07,18339,0.001616989,0
20-Nov-12,18422.69,18467.91,18255.69,18329.32,-0.000527976,0
21-Nov-12,18379.9,18478.5,18309.81,18460.38,0.00712485,0.01
22-Nov-12,18510.94,18567.68,18456.2,18517.34,0.003080776,0
23-Nov-12,18543.95,18556.5,18402.38,18506.57,-0.000581786,0
26-Nov-12,18574.36,18590.33,18508.79,18537.01,0.00164347,0
27-Nov-12,18616.55,18862.7,18616.55,18842.08,0.016323392,0.02
29-Nov-12,18873.63,19205.33,18873.63,19170.91,0.017301359,0.02
30-Nov-12,19229.7,19372.7,19186.3,19339.9,0.008776293,0.01
03-Dec-12,19342.83,19416.45,19257.3,19305.32,-0.001789614,0
04-Dec-12,19277.58,19373.94,19263.71,19348.12,0.002214552,0
05-Dec-12,19397.98,19463.25,19371.01,19391.86,0.002258133,0
06-Dec-12,19475.09,19523.25,19186.24,19486.8,0.004883923,0
07-Dec-12,19514.88,19561.87,19363.13,19424.1,-0.00322275,0
10-Dec-12,19442.19,19478.01,19362.32,19409.69,-0.000742137,0
11-Dec-12,19466.29,19612.18,19285.29,19387.14,-0.001162466,0
12-Dec-12,19432.54,19478.79,19317.23,19355.26,-0.001645743,0
13-Dec-12,19403.66,19421.72,19196.75,19229.26,-0.00653114,-0.01
14-Dec-12,19217.96,19348.85,19193.11,19317.25,0.004565402,0
17-Dec-12,19290.92,19346.78,19221.87,19244.42,-0.003777331,0
18-Dec-12,19293.01,19396.28,19149.03,19364.75,0.006233254,0.01
19-Dec-12,19429.91,19516.02,19419.76,19476,0.005728535,0.01
20-Dec-12,19511.41,19520.51,19335.72,19453.92,-0.001134346,0
21-Dec-12,19394.55,19394.55,19221.12,19242,-0.010953202,-0.01
24-Dec-12,19278,19347.64,19237.26,19255.09,0.000680051,0
26-Dec-12,19302.47,19468.4,19274.07,19417.46,0.00839722,0.01
27-Dec-12,19479.84,19504.4,19302.21,19323.8,-0.004835164,0
28-Dec-12,19364.08,19465.74,19346.07,19444.84,0.006244242,0.01
31-Dec-12,19422.59,19491.58,19406.17,19426.71,-0.000932816,0
01-Jan-13,19513.45,19623.76,19508.93,19580.81,0.007901082,0.01
02-Jan-13,19693.3,19756.68,19686.5,19714.24,0.006791212,0.01
03-Jan-13,19771.03,19786.3,19693.29,19764.78,0.002560349,0
04-Jan-13,19782.59,19797.44,19679.99,19784.08,0.000976008,0
07-Jan-13,19820.56,19856.43,19654.46,19691.42,-0.004694566,0
08-Jan-13,19681.38,19761.78,19632.59,19742.52,0.002591678,0
09-Jan-13,19770.21,19824.06,19627.16,19666.59,-0.003853429,0
10-Jan-13,19728.02,19783.75,19596.38,19663.55,-0.000154589,0
11-Jan-13,19813.64,19839.8,19619.83,19663.64,4.57699E-06,0
14-Jan-13,19689.09,19948.63,19689.09,19906.41,0.012270545,0.01
15-Jan-13,19999.82,20036.82,19881.78,19986.82,0.004031266,0
16-Jan-13,19978.19,20009.36,19783.02,19817.63,-0.008501111,-0.01
17-Jan-13,19846.42,20005.98,19783.41,19964.03,0.007360209,0.01
18-Jan-13,20038.67,20126.55,19990.62,20039.04,0.003750217,0
21-Jan-13,20132.83,20163.38,20056.46,20101.82,0.003127987,0
22-Jan-13,20102.43,20156.86,19952.91,19981.57,-0.00600001,-0.01
23-Jan-13,19997.04,20058.07,19920.91,20026.61,0.002251541,0
24-Jan-13,20017.2,20072.28,19884.2,19923.78,-0.005147896,-0.01
25-Jan-13,19945.69,20129.01,19928.11,20103.53,0.008981428,0.01
28-Jan-13,20129,20172.45,20062.79,20103.35,-8.95369E-06,0
29-Jan-13,20080.31,20203.66,19970.05,19990.9,-0.005609298,-0.01
30-Jan-13,20014.8,20073.46,19964.64,20005,0.000705072,0
31-Jan-13,19987.28,20008.83,19865.72,19894.98,-0.005514804,-0.01
01-Feb-13,19907.21,19966.69,19736.45,19781.19,-0.005735952,-0.01
04-Feb-13,19860.97,19902.6,19728.21,19751.19,-0.001517743,0
05-Feb-13,19665.54,19717.26,19631.97,19659.82,-0.004636784,0
06-Feb-13,19737.77,19767.25,19611.27,19639.72,-0.001022913,0
07-Feb-13,19589.44,19702.56,19540.08,19580.32,-0.003029066,0
08-Feb-13,19577.19,19648.07,19414.8,19484.77,-0.004891845,0
11-Feb-13,19517.59,19543.44,19416.94,19460.57,-0.001242768,0
12-Feb-13,19489.87,19583.53,19438.53,19561.04,0.005149466,0.01
13-Feb-13,19601.69,19723.01,19574.15,19608.08,0.002401893,0
14-Feb-13,19626.81,19639.83,19444.33,19497.18,-0.005671886,-0.01
15-Feb-13,19449.83,19512.89,19381.82,19468.15,-0.001490043,0
18-Feb-13,19496.25,19554.48,19462.92,19501.08,0.001690052,0
19-Feb-13,19523.7,19671.17,19457.21,19635.72,0.006880508,0.01
20-Feb-13,19717.94,19742.42,19619.89,19642.75,0.000357957,0
21-Feb-13,19549.05,19554.65,19289.7,19325.36,-0.01629009,-0.02
22-Feb-13,19341.9,19401.75,19289.83,19317.01,-0.000432168,0
25-Feb-13,19365.33,19411.18,19237.98,19331.69,0.000759663,0
26-Feb-13,19290.66,19293.49,18976.94,19015.14,-0.016510214,-0.02
27-Feb-13,19090.32,19213.02,18997.82,19152.41,0.007193052,0.01
28-Feb-13,19264.8,19322.28,18793.97,18861.54,-0.015303628,-0.02
01-Mar-13,18876.68,18988.97,18820.9,18918.52,0.003016408,0
04-Mar-13,18920.9,18930.86,18760.41,18877.96,-0.002146232,0
05-Mar-13,18943.62,19164.04,18943.62,19143.17,0.01395089,0.01
06-Mar-13,19254.2,19293.39,19195.47,19252.61,0.005700642,0.01
07-Mar-13,19222.05,19465.52,19212.92,19413.54,0.008324125,0.01
08-Mar-13,19478.67,19706.03,19477.61,19683.23,0.013796243,0.01
11-Mar-13,19679.88,19754.66,19602.71,19646.21,-0.00188256,0
12-Mar-13,19675.81,19697.84,19505.75,19564.92,-0.004146278,0
13-Mar-13,19511.97,19511.97,19338.52,19362.55,-0.010397379,-0.01
14-Mar-13,19367.26,19604.7,19179.33,19570.44,0.010679476,0.01
15-Mar-13,19570.01,19673.16,19383.13,19427.56,-0.007327588,-0.01
18-Mar-13,19282.63,19345.42,19232.23,19293.2,-0.006939974,-0.01
19-Mar-13,19345.91,19378.61,18939.47,19008.1,-0.014887498,-0.01
20-Mar-13,19026.46,19028.09,18836.77,18884.19,-0.00654014,-0.01
21-Mar-13,18926.21,19082.29,18756.65,18792.87,-0.004847521,0
22-Mar-13,18784.93,18859.82,18669.2,18735.6,-0.003052085,0
25-Mar-13,18894.13,18950.22,18654.61,18681.42,-0.00289601,0
26-Mar-13,18645.09,18758.88,18612.37,18704.53,0.001236293,0
28-Mar-13,18702.46,18882.54,18568.43,18835.77,0.006991981,0.01
01-Apr-13,18890.81,18959.48,18796.6,18864.75,0.00153738,0
02-Apr-13,18863.82,19060.51,18826.53,19040.95,0.009296822,0.01
03-Apr-13,19034,19035.2,18721.72,18801.64,-0.012647823,-0.01
04-Apr-13,18731.38,18733.62,18473.85,18509.7,-0.015649181,-0.02
05-Apr-13,18493.67,18525.45,18389.29,18450.23,-0.003218082,0
08-Apr-13,18455.8,18504.48,18402.93,18437.78,-0.000675016,0
09-Apr-13,18481.47,18565.56,18206.61,18226.48,-0.011526339,-0.01
10-Apr-13,18355.14,18461.44,18173.31,18414.45,0.010260201,0.01
11-Apr-13,18577.52,18599.14,18397.94,18542.2,0.006913533,0.01
12-Apr-13,18275.66,18337.91,18186.1,18242.56,-0.01629189,-0.02
15-Apr-13,18196.09,18424.4,18144.22,18357.8,0.006297227,0.01
16-Apr-13,18356.32,18771.33,18325.73,18744.93,0.020868764,0.02
17-Apr-13,18773.45,18869.88,18673.44,18731.16,-0.000734869,0
18-Apr-13,18695.34,19058.8,18691.61,19016.46,0.015116473,0.02
22-Apr-13,18989.78,19204.9,18989.78,19169.83,0.008032769,0.01
23-Apr-13,19210.26,19210.26,19042.08,19179.36,0.000497012,0
25-Apr-13,19192.11,19434.85,19192.11,19406.85,0.011791396,0.01
26-Apr-13,19376,19384.95,19249.75,19286.72,-0.00620932,-0.01
29-Apr-13,19306.67,19428.94,19284.4,19387.5,0.005211752,0.01
30-Apr-13,19492.83,19622.68,19317.38,19504.18,0.006000273,0.01
02-May-13,19459.33,19792,19451.26,19735.77,0.011803924,0.01
03-May-13,19707.95,19744.85,19542.63,19575.64,-0.008146789,-0.01
06-May-13,19571.66,19694.29,19554.31,19673.64,0.004993733,0
07-May-13,19697.33,19917.88,19697.33,19888.95,0.010884632,0.01
08-May-13,19950.22,20037.27,19851.22,19990.18,0.005076852,0.01
09-May-13,20015.86,20058.48,19903.83,19939.04,-0.002561534,0
10-May-13,19911.08,20119.14,19908.8,20082.62,0.007175145,0.01
11-May-13,20091.93,20146.83,20055.18,20122.32,0.001974882,0
13-May-13,20073.41,20109.08,19667.39,19691.67,-0.021633943,-0.02
14-May-13,19715.8,19831.79,19652.69,19722.29,0.001553765,0
15-May-13,19798.18,20241.96,19798.18,20212.96,0.024574515,0.02
16-May-13,20167.93,20326.48,20162.12,20247.33,0.00169895,0
17-May-13,20267.6,20328.19,20155.01,20286.12,0.001913975,0
20-May-13,20277.76,20443.62,20186.66,20223.98,-0.003067879,0
21-May-13,20227.17,20308.04,20072.68,20111.61,-0.005571769,-0.01
22-May-13,20150.69,20220.35,20000.86,20062.24,-0.002457819,0
23-May-13,19971.37,20027.56,19634.79,19674.33,-0.019524701,-0.02
24-May-13,19765.32,19833.14,19568.49,19704.33,0.001523668,0
27-May-13,19750.67,20083.47,19678.31,20030.77,0.016431183,0.02
28-May-13,20056.28,20209.82,19963.23,20160.82,0.006471526,0.01
29-May-13,20202.51,20216.49,20044.74,20147.64,-0.000653957,0
30-May-13,20066.94,20254.03,20066.14,20215.4,0.00335753,0
31-May-13,20186.67,20191.29,19730.55,19760.3,-0.022769816,-0.02
03-Jun-13,19859.22,19860.19,19541.97,19610.48,-0.007610757,-0.01
04-Jun-13,19605.68,19742.7,19522.47,19545.78,-0.003304711,0
05-Jun-13,19532.42,19604.43,19441.35,19568.22,0.001147415,0
06-Jun-13,19503.68,19635.37,19395.32,19519.49,-0.002493368,0
07-Jun-13,19522.31,19711.55,19397.51,19429.23,-0.00463482,0
10-Jun-13,19530.35,19585.75,19366.82,19441.07,0.000609206,0
11-Jun-13,19382.22,19418.74,19121.18,19143,-0.015450725,-0.02
12-Jun-13,19103.96,19143.24,18969.08,19041.13,-0.005335737,-0.01
13-Jun-13,18897.49,18914.13,18765.53,18827.16,-0.011300868,-0.01
14-Jun-13,18959.83,19213.1,18952.09,19177.93,0.018459631,0.02
17-Jun-13,19249.9,19344.28,19084.68,19325.87,0.007684474,0.01
18-Jun-13,19329.17,19383.61,19191.37,19223.28,-0.005322568,-0.01
19-Jun-13,19224.09,19274.26,19100.13,19245.7,0.001165615,0
20-Jun-13,19069.2,19069.2,18687.19,18719.29,-0.027733116,-0.03
21-Jun-13,18695.8,18820.81,18615.14,18774.24,0.002931174,0
24-Jun-13,18714.06,18714.06,18467.16,18540.89,-0.012507154,-0.01
25-Jun-13,18602.25,18802.31,18487.3,18629.15,0.004748995,0
26-Jun-13,18662.37,18690.5,18514.35,18552.12,-0.00414349,0
27-Jun-13,18716.11,18925.75,18688.28,18875.95,0.017304557,0.02
28-Jun-13,19093.18,19432.94,19093.18,19395.81,0.027168438,0.03
01-Jul-13,19352.48,19598.43,19347.57,19577.39,0.009318266,0.01
02-Jul-13,19573.93,19589.14,19442.75,19463.82,-0.005817971,-0.01
03-Jul-13,19347.11,19347.11,19147.31,19177.76,-0.014806083,-0.01
04-Jul-13,19256.12,19445.02,19245.01,19410.84,0.012080399,0.01
05-Jul-13,19568.79,19640.27,19477.74,19495.82,0.004368411,0
08-Jul-13,19418.98,19422.69,19185.92,19324.77,-0.008812391,-0.01
09-Jul-13,19399.37,19486,19380.25,19439.48,0.005918357,0.01
10-Jul-13,19482.66,19505.93,19237.91,19294.12,-0.007505663,-0.01
11-Jul-13,19468.46,19723.51,19468.46,19676.06,0.019602282,0.02
12-Jul-13,19898.69,19991.94,19785.59,19958.47,0.014250946,0.01
15-Jul-13,19926.1,20072.44,19883.19,20034.48,0.003801175,0
16-Jul-13,19788.09,19890.63,19649.58,19851.23,-0.009188819,-0.01
17-Jul-13,19928.95,19983.22,19778.54,19948.73,0.004899512,0
18-Jul-13,19999.51,20176.9,19956.2,20128.41,0.008966768,0.01
19-Jul-13,20213.45,20256.6,20111.13,20149.85,0.001064594,0
22-Jul-13,20096.71,20264.9,20065.69,20159.12,0.000459947,0
23-Jul-13,20249.98,20351.06,20249.98,20302.13,0.007069015,0.01
24-Jul-13,20200.2,20252.7,19994.25,20090.68,-0.010469781,-0.01
25-Jul-13,20062,20110.81,19763.9,19804.76,-0.014333713,-0.01
26-Jul-13,19892.47,19907.45,19699.76,19748.19,-0.002860471,0
29-Jul-13,19714.42,19751.03,19570.87,19593.28,-0.007875191,-0.01
30-Jul-13,19577.75,19672.72,19328.54,19348.34,-0.012580023,-0.01
31-Jul-13,19304.07,19387.5,19126.82,19345.7,-0.000136455,0
01-Aug-13,19443.29,19569.2,19170.46,19317.19,-0.001474799,0
02-Aug-13,19399.55,19451.7,19078.72,19164.02,-0.00796081,-0.01
05-Aug-13,19178.06,19306.51,19141.68,19182.26,0.000951331,0
06-Aug-13,19127.1,19131.92,18667.3,18733.04,-0.023697084,-0.02
07-Aug-13,18758.53,18811.46,18551.35,18664.88,-0.003645127,0
08-Aug-13,18687.3,18829.26,18621.67,18789.34,0.006646005,0.01
12-Aug-13,18898.94,19066.97,18796.01,18946.98,0.008354864,0.01
13-Aug-13,18895.26,19248.11,18864.81,19229.84,0.014818687,0.01
